CustomerID,CustomerCode,Customer Name,CustomerType,Age,MobileNumber,City,State,Country,Pincode,Occupation,IndustryType,AnnualIncome,IncomeBracket,CustomerRole,InterestedPropertyType,PreferredCity,BudgetMin,BudgetMax,AssignedAgentID,LeadSource,CustomerRating,SatisfactionScore,TotalPropertiesBought,TotalPropertiesLeased,FirstContactDate,LastInteractionDate,CustomerStatus,IsRepeatCustomer
598,CUST-0598,Ritika Shah,Individual,54,8773266062,Hyderabad,Telangana,India,381325,Salaried,Manufacturing,3890148,0–5L,Seller,Apartment,Hyderabad,4282361,18773790,13,Website,3.4,4.7,2,1,2024-02-27,2025-04-05,Active,Yes
599,CUST-0599,Aanya Joshi,Company,33,8709092950,Pune,Maharashtra,India,460878,Salaried,Finance,4456290,10L+,Tenant,Plot,Pune,2983645,11724199,84,Walk-in,3.4,3.8,0,0,2023-12-31,2024-01-24,Active,Yes
600,CUST-0600,Kabir Jain,Individual,60,8206798638,Mumbai,Maharashtra,India,594664,Business,Manufacturing,659744,0–5L,Owner,Villa,Mumbai,3743996,8469540,92,Website,3.4,4.3,1,0,2021-12-08,2024-10-23,Active,Yes
601,CUST-0601,Meera Tiwari,Company,33,8823507708,Chennai,Tamil Nadu,India,584649,Business,IT,4820510,10L+,Seller,Plot,Chennai,4845806,15012290,59,Referral,4.5,4,2,2,2024-11-10,2025-01-01,Active,No
602,CUST-0602,Pihu Saxena,Individual,56,8772735618,Hyderabad,Telangana,India,598535,Salaried,Finance,4607904,0–5L,Tenant,Apartment,Hyderabad,3425085,16082238,21,Walk-in,3.7,3.6,3,2,2024-01-27,2025-08-16,Active,No
603,CUST-0603,Riya Tiwari,Company,38,8236690405,Ahmedabad,Gujarat,India,516350,Business,Retail,2536786,5–10L,Tenant,Plot,Ahmedabad,3694603,10547905,17,Walk-in,3.1,3.7,2,0,2021-01-12,2024-06-02,Active,No
604,CUST-0604,Ira Reddy,Individual,29,8363062394,Delhi,Delhi,India,491554,Business,Manufacturing,440200,10L+,Investor,Villa,Delhi,2471384,11291422,56,Walk-in,3.5,4.2,0,0,2021-12-20,2025-01-14,Active,Yes
605,CUST-0605,Siddharth Jain,Company,27,8892124948,Ahmedabad,Gujarat,India,511884,Business,IT,3778593,10L+,Investor,Plot,Ahmedabad,4319525,9406119,42,Walk-in,3.9,3.7,2,1,2024-05-08,2025-06-05,Active,No
606,CUST-0606,Tanvi Mehta,Individual,52,8885710889,Chennai,Tamil Nadu,India,520670,Business,Retail,992462,0–5L,Investor,Apartment,Chennai,3777801,13070892,27,Walk-in,4.1,3.4,1,1,2023-02-05,2025-01-25,Active,No
607,CUST-0607,Dev Chawla,Company,60,8425697785,Chennai,Tamil Nadu,India,584192,Business,Retail,1194260,0–5L,Owner,Apartment,Chennai,2328016,15590032,23,Walk-in,3.2,3.3,0,2,2021-01-07,2025-12-09,Active,Yes
608,CUST-0608,Ishaan Bhattacharya,Individual,31,8808811759,Chennai,Tamil Nadu,India,509573,Self Employed,Manufacturing,4385119,5–10L,Investor,Apartment,Chennai,3241194,6218900,17,Walk-in,3.9,5,2,2,2021-05-01,2024-07-10,Active,Yes
609,CUST-0609,Tara Chawla,Company,54,8826340670,Hyderabad,Telangana,India,556460,Salaried,IT,3768231,0–5L,Buyer,Apartment,Hyderabad,4445552,11144624,31,Ads,4.4,4.9,1,2,2022-02-26,2025-05-13,Active,No
610,CUST-0610,Aanya Tiwari,Individual,33,8401626809,Bangalore,Karnataka,India,396918,Business,Retail,2735854,0–5L,Buyer,Apartment,Bangalore,4525285,9641083,35,Website,4.1,4.6,1,2,2022-06-23,2024-08-23,Active,Yes
611,CUST-0611,Harsh Saxena,Company,35,8287038186,Mumbai,Maharashtra,India,558732,Salaried,Finance,2221522,5–10L,Seller,Villa,Mumbai,4023965,14718676,31,Ads,4.6,4,1,1,2022-01-25,2024-06-02,Active,Yes
612,CUST-0612,Naina Malhotra,Company,26,8134651958,Hyderabad,Telangana,India,382046,Business,Manufacturing,890823,10L+,Owner,Apartment,Hyderabad,2484383,11799582,70,Referral,4,3.7,1,2,2023-07-02,2025-04-07,Active,Yes
613,CUST-0613,Aarav Chopra,Company,51,8444424241,Mumbai,Maharashtra,India,415172,Business,IT,2229582,0–5L,Investor,Plot,Mumbai,3685111,9805097,39,Referral,3.2,3.2,3,0,2021-05-17,2025-01-26,Active,No
614,CUST-0614,Kavya Kapoor,Individual,52,8889322560,Bangalore,Karnataka,India,475214,Self Employed,Manufacturing,1682701,10L+,Owner,Apartment,Bangalore,2446965,7920291,51,Walk-in,4.2,4.7,0,1,2022-05-21,2024-02-28,Active,No
615,CUST-0615,Reyansh Mehta,Individual,58,8875384592,Pune,Maharashtra,India,410103,Business,Retail,3788271,0–5L,Owner,Villa,Pune,4119585,9413189,100,Walk-in,3.2,3.6,0,0,2021-07-16,2024-12-03,Active,No
616,CUST-0616,Rohan Chopra,Company,36,8830500709,Ahmedabad,Gujarat,India,457260,Self Employed,Retail,3622431,0–5L,Tenant,Villa,Ahmedabad,2035313,13880470,38,Website,3.5,4.1,3,1,2022-01-09,2024-12-15,Active,Yes
617,CUST-0617,Ira Tiwari,Company,53,8362456630,Chennai,Tamil Nadu,India,474978,Business,Retail,4479649,5–10L,Tenant,Apartment,Chennai,3867091,7873230,6,Ads,3.7,4.7,2,0,2021-06-10,2024-06-19,Active,Yes
618,CUST-0618,Yash Bhattacharya,Company,39,8187528372,Ahmedabad,Gujarat,India,521862,Salaried,Manufacturing,1001875,10L+,Seller,Plot,Ahmedabad,2226701,12301239,88,Referral,3.1,4.5,3,0,2022-06-07,2025-01-20,Active,Yes
619,CUST-0619,Reyansh Reddy,Individual,30,8864118443,Bangalore,Karnataka,India,399805,Salaried,Retail,1045757,10L+,Seller,Plot,Bangalore,2723279,14737633,18,Ads,3.9,4.3,3,1,2023-03-04,2024-02-20,Active,No
620,CUST-0620,Naina Nair,Company,27,8418461641,Hyderabad,Telangana,India,494015,Business,Finance,778746,5–10L,Investor,Plot,Hyderabad,2184364,8138461,20,Walk-in,3.8,4.9,0,1,2022-09-08,2024-09-05,Active,Yes
621,CUST-0621,Tara Mehta,Company,35,8170150388,Pune,Maharashtra,India,396592,Business,Manufacturing,4726225,0–5L,Buyer,Apartment,Pune,3647963,19763184,91,Ads,4.7,4.6,1,0,2024-09-15,2024-10-23,Active,Yes
622,CUST-0622,Ira Bhatia,Company,48,8660435929,Delhi,Delhi,India,506274,Business,IT,3095257,5–10L,Owner,Plot,Delhi,3909457,11578985,53,Ads,3.4,4.4,0,1,2024-05-29,2024-11-03,Active,Yes
623,CUST-0623,Saanvi Patel,Individual,41,8740232404,Chennai,Tamil Nadu,India,573587,Self Employed,Finance,616747,10L+,Seller,Plot,Chennai,2431386,14924991,33,Walk-in,4.8,4.2,3,0,2023-01-24,2024-10-04,Active,Yes
624,CUST-0624,Arjun Chopra,Individual,51,8179627620,Ahmedabad,Gujarat,India,387982,Self Employed,Retail,2476341,10L+,Seller,Apartment,Ahmedabad,3120589,15576564,11,Referral,3.9,3.3,3,2,2024-08-12,2024-09-28,Active,Yes
625,CUST-0625,Isha Kumar,Individual,43,8709393652,Pune,Maharashtra,India,401737,Self Employed,Finance,3627623,10L+,Owner,Apartment,Pune,4511965,6177297,98,Walk-in,4.7,3.7,0,0,2021-02-09,2024-05-16,Active,No
626,CUST-0626,Aadhya Gupta,Company,29,8838311776,Hyderabad,Telangana,India,401178,Self Employed,Finance,2196498,5–10L,Seller,Apartment,Hyderabad,2979994,7906597,27,Website,4,3.4,3,1,2021-03-22,2025-11-29,Active,No
627,CUST-0627,Vivaan Verma,Individual,57,8744428165,Chennai,Tamil Nadu,India,528714,Business,Manufacturing,4614423,0–5L,Owner,Villa,Chennai,3434551,13964017,18,Ads,4,3.5,0,0,2022-02-27,2024-02-25,Active,No
628,CUST-0628,Kavya Mehta,Company,44,8689462612,Hyderabad,Telangana,India,442957,Self Employed,Finance,3980602,0–5L,Owner,Plot,Hyderabad,3594610,18252231,87,Ads,4.8,3.2,0,1,2023-08-27,2025-07-23,Active,Yes
629,CUST-0629,Ishaan Mehta,Individual,48,8411982153,Pune,Maharashtra,India,392332,Salaried,IT,600071,0–5L,Tenant,Apartment,Pune,3927082,15101755,64,Referral,4,3.2,0,0,2023-09-10,2024-03-06,Active,Yes
630,CUST-0630,Ananya Saxena,Individual,58,8696873009,Ahmedabad,Gujarat,India,458977,Self Employed,IT,3567622,10L+,Seller,Apartment,Ahmedabad,3622344,14696631,11,Ads,3.4,4.7,1,0,2022-08-31,2024-07-01,Active,Yes
631,CUST-0631,Rohan Saxena,Company,51,8705059682,Chennai,Tamil Nadu,India,541147,Self Employed,IT,4055749,0–5L,Owner,Apartment,Chennai,2044746,18774798,26,Ads,4.5,5,2,2,2023-07-29,2024-02-27,Active,No
632,CUST-0632,Aryan Chopra,Individual,31,8287894919,Ahmedabad,Gujarat,India,490167,Business,Finance,1760015,10L+,Tenant,Apartment,Ahmedabad,3082556,6477367,41,Walk-in,3.6,4.8,2,1,2023-09-29,2024-10-01,Active,Yes
633,CUST-0633,Ishaan Bhatia,Individual,28,8679061249,Mumbai,Maharashtra,India,451649,Salaried,Manufacturing,306826,5–10L,Tenant,Apartment,Mumbai,4029205,16442697,34,Website,3.3,4.9,1,1,2023-12-12,2025-11-13,Active,Yes
634,CUST-0634,Aryan Nair,Individual,26,8808743656,Bangalore,Karnataka,India,435655,Business,Manufacturing,4092761,5–10L,Investor,Apartment,Bangalore,4776011,6778376,61,Ads,4.4,4.6,2,0,2024-09-23,2025-02-02,Active,Yes
635,CUST-0635,Riya Desai,Individual,58,8885856497,Delhi,Delhi,India,577266,Business,Finance,3694764,0–5L,Investor,Apartment,Delhi,2409828,17874317,4,Walk-in,4,3.9,2,2,2022-12-23,2025-04-16,Active,Yes
636,CUST-0636,Ananya Agarwal,Individual,45,8948299635,Pune,Maharashtra,India,566968,Self Employed,Manufacturing,3252637,0–5L,Buyer,Plot,Pune,2650767,14899064,35,Walk-in,3.2,4.9,1,1,2022-10-18,2024-12-05,Active,Yes
637,CUST-0637,Harsh Malhotra,Individual,52,8246988941,Hyderabad,Telangana,India,466874,Self Employed,Retail,4099248,10L+,Tenant,Villa,Hyderabad,2478039,18161510,39,Referral,3.4,3.6,3,2,2023-01-24,2024-07-08,Active,No
638,CUST-0638,Rohan Joshi,Company,42,8922636215,Ahmedabad,Gujarat,India,534891,Salaried,Manufacturing,4357933,10L+,Buyer,Plot,Ahmedabad,3320306,18421613,59,Ads,5,3.1,3,0,2023-04-08,2025-10-21,Active,Yes
639,CUST-0639,Kavya Chopra,Individual,37,8785753435,Bangalore,Karnataka,India,455234,Business,Finance,2574947,5–10L,Seller,Plot,Bangalore,2819789,9116215,14,Referral,4.3,3.5,3,2,2024-10-28,2025-07-03,Active,Yes
640,CUST-0640,Ira Jain,Individual,60,8822577972,Chennai,Tamil Nadu,India,594887,Salaried,Manufacturing,3533665,5–10L,Buyer,Apartment,Chennai,2286503,10897914,47,Ads,4.4,3.7,3,2,2024-04-08,2024-05-28,Active,Yes
641,CUST-0641,Aarav Desai,Company,44,8221927926,Ahmedabad,Gujarat,India,496598,Business,Manufacturing,1500073,5–10L,Buyer,Villa,Ahmedabad,2380658,8669408,67,Walk-in,4.3,5,0,0,2022-08-23,2025-02-17,Active,No
642,CUST-0642,Sai Shah,Individual,40,8161486144,Hyderabad,Telangana,India,511088,Business,Finance,4862278,5–10L,Investor,Apartment,Hyderabad,2358848,9317966,94,Ads,4.9,4.5,2,2,2023-07-23,2024-08-14,Active,No
643,CUST-0643,Reyansh Shah,Company,55,8893903499,Pune,Maharashtra,India,584300,Salaried,IT,1249318,10L+,Owner,Villa,Pune,3498357,18447229,100,Referral,4.7,4.5,2,1,2024-06-21,2024-09-18,Active,Yes
644,CUST-0644,Ira Patel,Company,31,8630434942,Ahmedabad,Gujarat,India,468233,Business,Finance,825901,5–10L,Tenant,Villa,Ahmedabad,2722730,15540543,100,Referral,3.3,3.8,0,0,2024-06-24,2025-08-04,Active,Yes
645,CUST-0645,Kabir Singh,Individual,49,8922377049,Bangalore,Karnataka,India,583669,Salaried,Manufacturing,1105859,5–10L,Owner,Plot,Bangalore,2623887,7015886,99,Website,3.9,4.8,3,2,2024-01-02,2024-06-08,Active,Yes
646,CUST-0646,Aarohi Chopra,Company,49,8329468562,Delhi,Delhi,India,416211,Business,Finance,909901,0–5L,Buyer,Villa,Delhi,3745190,13991425,92,Website,4.2,3.1,2,2,2023-07-25,2024-11-07,Active,No
647,CUST-0647,Tara Bhattacharya,Company,26,8560085951,Mumbai,Maharashtra,India,434340,Business,Retail,3565064,0–5L,Buyer,Apartment,Mumbai,3695705,11796771,69,Website,3.6,4.9,3,2,2024-08-23,2025-11-23,Active,Yes
648,CUST-0648,Aditya Singh,Individual,31,8320272109,Ahmedabad,Gujarat,India,481823,Salaried,Manufacturing,2999623,10L+,Investor,Apartment,Ahmedabad,4413157,9325377,70,Referral,4.6,4.8,0,2,2024-02-01,2025-04-27,Active,Yes
649,CUST-0649,Pihu Mahajan,Company,40,8901904533,Delhi,Delhi,India,530286,Self Employed,IT,2628159,10L+,Seller,Villa,Delhi,4471204,9835700,18,Ads,3.5,4.8,2,1,2024-03-19,2024-05-29,Active,No
650,CUST-0650,Saanvi Jain,Individual,47,8635477310,Ahmedabad,Gujarat,India,422527,Salaried,Finance,2578856,0–5L,Tenant,Villa,Ahmedabad,3441899,13324060,59,Walk-in,4.7,3.7,2,0,2021-09-19,2024-09-01,Active,Yes
651,CUST-0651,Myra Gupta,Company,59,8509495832,Chennai,Tamil Nadu,India,531780,Business,Manufacturing,896368,5–10L,Buyer,Plot,Chennai,2432889,12452016,15,Referral,3,4.2,1,0,2024-01-13,2025-09-05,Active,No
652,CUST-0652,Naina Tiwari,Individual,51,8533653495,Ahmedabad,Gujarat,India,452433,Business,Retail,436995,0–5L,Investor,Villa,Ahmedabad,4683588,17229442,80,Ads,3.8,4.5,3,1,2022-04-10,2024-08-13,Active,Yes
653,CUST-0653,Vihaan Bhattacharya,Individual,57,8600845720,Chennai,Tamil Nadu,India,486379,Salaried,Retail,702324,0–5L,Investor,Villa,Chennai,2305299,6719687,87,Ads,4.6,4.5,0,0,2024-12-21,2024-11-13,Active,Yes
654,CUST-0654,Sai Kumar,Individual,26,8257431591,Mumbai,Maharashtra,India,528304,Business,IT,1824573,5–10L,Investor,Villa,Mumbai,4504625,7120175,76,Website,4.9,3.7,1,1,2023-04-22,2024-08-25,Active,No
655,CUST-0655,Aarohi Tiwari,Individual,56,8385372314,Bangalore,Karnataka,India,420007,Self Employed,Manufacturing,1308983,5–10L,Buyer,Plot,Bangalore,3868745,10159681,80,Website,4.5,4.7,2,1,2024-02-13,2024-06-30,Active,Yes
656,CUST-0656,Dev Joshi,Individual,44,8181282073,Ahmedabad,Gujarat,India,507977,Business,Retail,4836979,5–10L,Seller,Villa,Ahmedabad,2227288,9213409,96,Referral,4.6,4.4,3,0,2024-02-13,2025-09-02,Active,Yes
657,CUST-0657,Anika Khandelwal,Company,57,8983144310,Mumbai,Maharashtra,India,558268,Business,Manufacturing,1578528,10L+,Tenant,Villa,Mumbai,4842164,9633117,98,Website,3.8,4.5,2,2,2022-11-20,2025-02-21,Active,No
658,CUST-0658,Pranav Mehta,Company,32,8552347693,Bangalore,Karnataka,India,584915,Business,Manufacturing,2952396,10L+,Owner,Plot,Bangalore,3146404,10271283,93,Website,4.6,4.7,0,1,2023-12-31,2024-10-31,Active,No
659,CUST-0659,Siddharth Trivedi,Company,42,8286946951,Hyderabad,Telangana,India,536245,Self Employed,Manufacturing,2345060,5–10L,Tenant,Plot,Hyderabad,2030895,8282167,62,Referral,4,3.8,3,1,2022-10-22,2024-04-21,Active,No
660,CUST-0660,Aarohi Singh,Individual,40,8360438502,Hyderabad,Telangana,India,586412,Self Employed,Finance,3067441,0–5L,Tenant,Villa,Hyderabad,3697339,14529677,42,Ads,4.8,3.9,2,2,2021-10-30,2024-01-04,Active,Yes
661,CUST-0661,Dev Bhatia,Individual,53,8560891734,Chennai,Tamil Nadu,India,506427,Self Employed,Finance,3077581,5–10L,Seller,Apartment,Chennai,4209186,15617047,27,Website,4.4,4.7,0,0,2022-04-19,2024-04-07,Active,Yes
662,CUST-0662,Isha Nair,Company,39,8540651754,Chennai,Tamil Nadu,India,465616,Business,Finance,4976980,10L+,Buyer,Villa,Chennai,4223614,8594362,42,Walk-in,4.9,3.5,0,0,2023-04-21,2024-08-24,Active,Yes
663,CUST-0663,Rohan Chawla,Individual,58,8785224770,Bangalore,Karnataka,India,403047,Salaried,Finance,4136677,10L+,Investor,Apartment,Bangalore,3260872,11694252,25,Referral,4.4,3.6,0,0,2024-03-14,2024-11-16,Active,Yes
664,CUST-0664,Ishaan Agarwal,Individual,29,8157655244,Pune,Maharashtra,India,404114,Business,Finance,4545248,5–10L,Seller,Villa,Pune,4049993,9610224,50,Referral,4.5,4.9,3,2,2023-11-06,2024-04-08,Active,Yes
665,CUST-0665,Diya Trivedi,Individual,30,8816307020,Mumbai,Maharashtra,India,402150,Self Employed,IT,2378835,5–10L,Seller,Apartment,Mumbai,3550439,15470970,82,Website,3.8,4.4,2,2,2021-07-13,2025-01-03,Active,No
666,CUST-0666,Anika Mehta,Company,33,8643918687,Chennai,Tamil Nadu,India,556512,Business,Retail,4638992,10L+,Owner,Plot,Chennai,2840881,12942062,23,Referral,3.1,4.1,3,1,2024-09-19,2024-02-22,Active,Yes
667,CUST-0667,Tara Nair,Individual,36,8920116580,Delhi,Delhi,India,524655,Self Employed,Finance,1997295,10L+,Seller,Villa,Delhi,3340713,17022055,46,Referral,4.4,4.5,2,1,2024-02-28,2025-07-22,Active,Yes
668,CUST-0668,Isha Agarwal,Individual,41,8800221957,Delhi,Delhi,India,456675,Salaried,Finance,370130,10L+,Buyer,Plot,Delhi,2129173,11026352,90,Referral,4.5,3.2,2,1,2024-01-11,2024-10-31,Active,No
669,CUST-0669,Meera Kumar,Individual,46,8809996565,Chennai,Tamil Nadu,India,447013,Salaried,Finance,4968253,0–5L,Seller,Plot,Chennai,4682036,17149580,81,Ads,3.6,3.2,2,2,2023-07-24,2024-08-14,Active,No
670,CUST-0670,Mihir Tiwari,Individual,30,8289585121,Chennai,Tamil Nadu,India,461507,Salaried,Finance,4672707,0–5L,Owner,Apartment,Chennai,4073543,15154447,37,Website,4.9,4.6,1,1,2022-05-07,2024-02-20,Active,No
671,CUST-0671,Tara Sharma,Company,28,8840219379,Chennai,Tamil Nadu,India,548959,Salaried,IT,392810,5–10L,Buyer,Apartment,Chennai,2198254,12473168,3,Website,3.9,4.7,2,1,2021-06-06,2025-06-02,Active,No
672,CUST-0672,Meera Saxena,Company,44,8104125216,Ahmedabad,Gujarat,India,443791,Self Employed,Manufacturing,1029544,0–5L,Buyer,Plot,Ahmedabad,3639485,13179281,21,Referral,4,4.5,2,1,2024-10-07,2025-08-23,Active,No
673,CUST-0673,Ishaan Chopra,Company,55,8232765973,Delhi,Delhi,India,586857,Business,Retail,1367137,10L+,Owner,Plot,Delhi,4634977,16803093,14,Walk-in,3,4.6,1,0,2021-10-11,2024-12-03,Active,Yes
674,CUST-0674,Rohan Kapoor,Company,34,8563831996,Mumbai,Maharashtra,India,482100,Business,Retail,994446,10L+,Investor,Plot,Mumbai,2667019,13193858,69,Walk-in,4.5,3.8,2,2,2021-09-05,2024-12-30,Active,No
675,CUST-0675,Naina Singh,Individual,39,8692040348,Delhi,Delhi,India,515533,Self Employed,IT,2939168,5–10L,Buyer,Villa,Delhi,2830427,19477659,5,Ads,4.7,5,1,0,2024-03-10,2025-06-24,Active,No
676,CUST-0676,Aanya Shah,Individual,36,8169650418,Mumbai,Maharashtra,India,446343,Salaried,Manufacturing,1449029,10L+,Seller,Villa,Mumbai,3339102,18508456,28,Walk-in,4.1,4.3,2,2,2022-07-23,2025-10-13,Active,No
677,CUST-0677,Dev Malhotra,Individual,34,8936860129,Ahmedabad,Gujarat,India,427249,Business,Finance,1965154,10L+,Owner,Plot,Ahmedabad,3402772,7886482,92,Website,4.3,4.8,0,2,2024-06-28,2024-11-15,Active,No
678,CUST-0678,Mihir Nair,Company,38,8202427944,Mumbai,Maharashtra,India,585593,Business,Retail,416256,10L+,Investor,Villa,Mumbai,3484594,7743900,7,Website,3.8,4.9,3,1,2022-11-30,2024-02-09,Active,Yes
679,CUST-0679,Ritika Gupta,Company,39,8523617546,Bangalore,Karnataka,India,594186,Salaried,Finance,1616230,10L+,Owner,Villa,Bangalore,2359075,19073732,25,Website,3.7,5,0,2,2022-02-05,2024-06-16,Active,Yes
680,CUST-0680,Rohan Bhattacharya,Company,41,8186973448,Delhi,Delhi,India,570441,Business,Retail,861697,0–5L,Buyer,Plot,Delhi,3906989,14161403,54,Walk-in,4,4.7,1,2,2023-06-05,2025-04-14,Active,Yes
681,CUST-0681,Sai Patel,Individual,34,8621647804,Ahmedabad,Gujarat,India,570644,Self Employed,Finance,3788080,0–5L,Investor,Apartment,Ahmedabad,3738570,6082644,14,Referral,3,3.7,2,0,2023-04-13,2025-07-14,Active,Yes
682,CUST-0682,Dhruv Bhatia,Company,26,8808756930,Ahmedabad,Gujarat,India,413471,Self Employed,Manufacturing,3078110,0–5L,Investor,Villa,Ahmedabad,3569970,9032737,35,Referral,4.2,4.7,2,1,2024-04-12,2025-07-04,Active,No
683,CUST-0683,Ritika Patel,Individual,40,8378256050,Mumbai,Maharashtra,India,474600,Salaried,Manufacturing,1679373,0–5L,Seller,Villa,Mumbai,4385199,9079270,21,Referral,4.2,4.3,1,1,2023-12-27,2024-11-26,Active,No
684,CUST-0684,Krishna Chawla,Company,60,8611524224,Chennai,Tamil Nadu,India,394034,Self Employed,Manufacturing,2806640,10L+,Tenant,Plot,Chennai,3990958,10843948,42,Walk-in,4.1,3.2,1,1,2022-05-16,2024-05-18,Active,Yes
685,CUST-0685,Riya Gupta,Company,55,8443332069,Bangalore,Karnataka,India,534966,Salaried,Manufacturing,4074437,10L+,Tenant,Villa,Bangalore,4913209,10564133,66,Website,4.3,3.2,2,1,2021-02-12,2024-05-19,Active,No
686,CUST-0686,Pranav Kumar,Company,43,8438708527,Mumbai,Maharashtra,India,432133,Salaried,Manufacturing,2134016,5–10L,Buyer,Villa,Mumbai,3998323,8364843,10,Referral,3.6,4.7,2,0,2024-02-21,2024-03-19,Active,Yes
687,CUST-0687,Aadhya Mehta,Individual,28,8825947775,Mumbai,Maharashtra,India,431549,Salaried,Manufacturing,1873308,5–10L,Owner,Plot,Mumbai,3063429,8713257,39,Website,4.5,4.3,0,0,2023-11-15,2024-05-25,Active,Yes
688,CUST-0688,Tara Tiwari,Company,42,8836832869,Ahmedabad,Gujarat,India,399144,Self Employed,Retail,3935611,5–10L,Buyer,Apartment,Ahmedabad,3507152,8717988,94,Referral,3.2,4.7,2,2,2023-03-28,2025-08-26,Active,Yes
689,CUST-0689,Yash Desai,Individual,32,8277755953,Mumbai,Maharashtra,India,417534,Salaried,Manufacturing,4659099,5–10L,Owner,Apartment,Mumbai,4428305,10932804,4,Ads,4.2,5,3,1,2023-05-11,2024-01-21,Active,No
690,CUST-0690,Kavya Bhattacharya,Individual,48,8120889832,Ahmedabad,Gujarat,India,399224,Business,Manufacturing,3714311,0–5L,Owner,Villa,Ahmedabad,2625769,10023571,55,Referral,3.4,4.5,0,1,2021-11-21,2024-12-28,Active,No
691,CUST-0691,Kavya Mahajan,Individual,33,8981275492,Chennai,Tamil Nadu,India,429684,Business,Retail,3919940,0–5L,Seller,Villa,Chennai,2765802,13680889,31,Ads,3.9,3.6,2,0,2021-02-04,2024-03-22,Active,Yes
692,CUST-0692,Myra Desai,Individual,32,8589017407,Ahmedabad,Gujarat,India,460577,Business,Finance,1726756,0–5L,Owner,Plot,Ahmedabad,4210642,8747783,100,Ads,3.7,4.1,3,1,2023-07-10,2024-06-01,Active,No
693,CUST-0693,Navya Verma,Individual,60,8811450118,Chennai,Tamil Nadu,India,406236,Salaried,IT,3067804,5–10L,Buyer,Plot,Chennai,2509694,19723390,41,Ads,3.4,3.1,0,1,2022-07-27,2024-05-07,Active,Yes
694,CUST-0694,Anika Chopra,Company,34,8367727933,Chennai,Tamil Nadu,India,445669,Salaried,Finance,1057497,5–10L,Tenant,Plot,Chennai,4050984,12704764,57,Website,4.5,4.3,1,0,2023-07-26,2024-01-11,Active,Yes
695,CUST-0695,Shivansh Tiwari,Company,56,8456162878,Mumbai,Maharashtra,India,439789,Self Employed,Finance,975470,5–10L,Investor,Plot,Mumbai,3038603,6856273,23,Website,4.2,3.5,0,2,2024-09-05,2025-10-03,Active,No
696,CUST-0696,Harsh Khandelwal,Company,52,8686438283,Ahmedabad,Gujarat,India,574305,Self Employed,IT,2740993,5–10L,Owner,Plot,Ahmedabad,2309055,19801189,75,Referral,4.9,3.3,2,0,2022-06-25,2024-03-07,Active,No
697,CUST-0697,Ritika Saxena,Individual,29,8703384442,Delhi,Delhi,India,454232,Salaried,Retail,937627,10L+,Seller,Villa,Delhi,2917703,9479423,99,Website,3.4,4.1,1,2,2023-06-30,2024-10-22,Active,Yes
698,CUST-0698,Anika Saxena,Individual,35,8538642849,Pune,Maharashtra,India,500973,Salaried,Finance,2600908,10L+,Buyer,Villa,Pune,2658451,19380622,36,Walk-in,3.6,4.7,2,2,2024-03-20,2025-08-07,Active,Yes
699,CUST-0699,Navya Chawla,Individual,30,8502566937,Bangalore,Karnataka,India,497178,Business,Finance,1105890,10L+,Tenant,Apartment,Bangalore,2512098,11727951,76,Referral,3.7,4.4,0,2,2022-12-25,2024-09-13,Active,No
700,CUST-0700,Rohan Singh,Individual,42,8374985232,Delhi,Delhi,India,539032,Self Employed,Finance,1779348,10L+,Tenant,Villa,Delhi,2772743,6595199,12,Website,3.4,4.9,3,0,2022-10-13,2024-09-10,Active,No
701,CUST-0701,Mihir Verma,Company,50,8766592030,Ahmedabad,Gujarat,India,448687,Business,Manufacturing,2743645,5–10L,Tenant,Apartment,Ahmedabad,4323687,10467095,53,Walk-in,3.7,4.5,2,0,2021-12-07,2024-06-13,Active,Yes
702,CUST-0702,Shivansh Singh,Company,44,8726233552,Hyderabad,Telangana,India,547882,Self Employed,Finance,2209938,10L+,Tenant,Plot,Hyderabad,2194731,11757660,83,Website,4.6,4.1,0,2,2023-05-29,2025-04-16,Active,Yes
